log time,gps time,GPS latitude,GPS longitude,GPS altitude,GPS angle,GPS speed,interior temperature,CCS eCO2,CCS TVOC,Acceleration X,Acceleration Y,Acceleration Z,Magnetic X,Magnetic Y,Magnetic Z,Gyro X,Gyro Y,Gyro Z
3534,15:53:16,33.107714,-112.044941,4794.70,132.78,33.36,4.19,848,68,1.26,1.18,0.86,0.35,0.41,-0.24,72.29,13.27,162.32
3537,15:53:18,33.107585,-112.044785,4802.60,135.28,32.91,4.19,645,37,1.21,1.19,0.66,0.33,0.35,-0.23,68.05,12.48,167.23
3540,15:53:20,33.107453,-112.044628,4808.30,135.03,33.37,4.13,778,57,1.21,1.20,0.90,0.34,0.35,-0.24,68.79,11.06,168.10
3543,15:53:22,33.107321,-112.044472,4816.60,134.32,33.33,4.13,902,76,1.19,1.24,0.80,0.32,0.31,-0.25,70.92,14.49,169.97
3546,15:53:24,33.107189,-112.044316,4824.40,134.50,33.35,4.13,1198,121,1.15,1.18,0.72,0.30,0.25,-0.25,67.23,22.37,170.79
3549,15:53:26,33.107058,-112.044160,4831.20,134.55,33.72,4.06,774,56,1.17,1.23,0.81,0.23,0.18,-0.27,68.18,28.66,169.95
3552,15:53:28,33.106928,-112.044003,4838.80,133.45,33.39,4.06,848,68,1.21,1.20,0.68,0.23,0.20,-0.23,67.01,32.13,167.92
3555,15:53:30,33.106799,-112.043847,4847.10,133.26,33.30,4.00,1056,99,1.23,1.21,0.74,0.13,0.14,-0.27,63.95,34.36,163.76
3558,15:53:32,33.106669,-112.043681,4853.20,133.17,34.12,3.94,987,89,1.26,1.24,0.71,0.17,0.16,-0.25,67.69,29.48,161.30
3561,15:53:34,33.106538,-112.043525,4859.50,133.66,33.82,3.94,752,53,1.25,1.22,0.71,0.21,0.18,-0.25,68.47,23.90,161.63
3564,15:53:36,33.106408,-112.043359,4867.20,133.64,33.53,3.88,870,71,1.27,1.27,0.85,0.20,0.19,-0.27,68.64,15.19,165.67
3567,15:53:38,33.106276,-112.043203,4875.30,133.24,33.39,3.88,1153,114,1.25,1.26,0.74,0.18,0.19,-0.29,67.99,10.32,164.74
3570,15:53:40,33.106149,-112.043037,4883.20,132.53,33.70,3.81,935,81,1.21,1.24,0.91,0.18,0.21,-0.30,67.71,7.62,168.70
3573,15:53:42,33.106020,-112.042880,4891.50,133.02,33.98,3.81,870,71,1.20,1.20,0.81,0.15,0.21,-0.31,67.20,9.27,173.50
3576,15:53:44,33.105886,-112.042714,4899.40,134.54,34.75,3.75,949,83,1.18,1.25,0.79,0.13,0.18,-0.30,68.59,18.19,175.08
3579,15:53:46,33.105747,-112.042548,4908.00,135.11,35.24,3.75,761,54,1.15,1.25,1.04,-0.00,0.22,-0.34,69.89,29.40,173.50
3582,15:53:48,33.105605,-112.042382,4916.20,134.89,35.19,3.69,690,44,1.14,1.19,0.74,-0.07,0.28,-0.36,63.99,37.78,168.81
3585,15:53:50,33.105463,-112.042216,4924.40,135.13,36.20,3.63,987,89,1.14,1.14,0.41,-0.09,0.27,-0.36,60.29,33.18,164.67
3588,15:53:52,33.105317,-112.042041,4930.20,135.41,36.80,3.63,700,45,1.19,1.16,0.67,-0.09,0.28,-0.38,67.18,31.07,157.96
3591,15:53:54,33.105168,-112.041865,4938.90,135.37,36.77,3.56,572,26,1.22,1.17,0.61,-0.04,0.29,-0.38,66.52,21.97,158.16
3594,15:53:56,33.105017,-112.041699,4947.30,136.62,36.82,3.50,560,24,1.26,1.16,0.56,-0.01,0.26,-0.37,66.81,7.79,160.45
3597,15:53:58,33.104863,-112.041523,4955.60,137.90,38.06,3.50,572,26,1.19,1.19,0.64,0.02,0.23,-0.35,65.39,4.12,165.76
3600,15:54:0,33.104707,-112.041357,4964.40,137.84,37.34,3.44,668,40,1.21,1.18,0.57,-0.03,0.30,-0.39,66.61,6.10,170.41
3603,15:54:2,33.104550,-112.041181,4973.60,137.46,37.37,3.44,498,14,1.19,1.19,0.53,-0.02,0.31,-0.39,67.30,11.89,175.04
3606,15:54:4,33.104394,-112.041015,4982.00,139.32,37.90,3.38,638,36,1.15,1.17,0.43,-0.08,0.33,-0.37,66.81,21.53,175.79
3609,15:54:6,33.104230,-112.040849,4990.70,139.88,37.54,3.38,540,21,1.19,1.35,0.55,-0.09,0.42,-0.39,66.76,35.54,170.28
3612,15:54:8,33.104072,-112.040683,4999.00,138.84,36.77,3.31,480,12,1.12,1.17,0.04,-0.05,0.46,-0.41,62.70,37.76,165.48
3615,15:54:10,33.103913,-112.040517,5006.80,140.16,37.30,3.31,891,74,1.28,1.24,0.59,-0.08,0.46,-0.40,62.59,33.59,158.46
3618,15:54:12,33.103750,-112.040361,5014.00,141.24,37.81,3.25,466,10,1.30,1.19,0.62,-0.11,0.41,-0.39,62.86,29.57,155.74
3621,15:54:14,33.103583,-112.040205,5020.70,141.39,36.89,3.25,540,21,1.29,1.19,0.29,-0.08,0.33,-0.37,62.35,21.12,156.65
3624,15:54:16,33.103425,-112.040048,5027.80,140.68,36.68,3.19,482,12,1.27,1.21,0.77,-0.05,0.33,-0.38,64.01,7.18,161.78
3627,15:54:18,33.103266,-112.039892,5035.40,140.13,36.92,3.13,466,10,1.28,1.23,0.87,-0.04,0.27,-0.36,64.32,2.81,166.04
3630,15:54:20,33.103107,-112.039736,5043.90,140.75,36.33,3.13,566,25,1.24,1.28,0.85,-0.06,0.32,-0.37,64.70,3.26,173.11
3633,15:54:22,33.102951,-112.039580,5052.20,140.71,35.95,3.13,744,52,1.18,1.25,0.78,-0.09,0.37,-0.38,65.48,9.40,175.94
3636,15:54:24,33.102795,-112.039433,5060.70,140.53,36.06,3.06,728,49,1.18,1.35,0.82,-0.10,0.40,-0.38,66.82,18.35,176.92
3639,15:54:26,33.102639,-112.039277,5068.60,141.09,35.59,3.06,728,49,1.19,1.36,1.01,-0.11,0.41,-0.38,66.95,27.96,170.16
3642,15:54:28,33.102485,-112.039130,5076.10,141.01,35.22,3.00,872,71,1.26,1.24,0.90,-0.10,0.46,-0.40,60.51,30.61,165.23
3645,15:54:30,33.102331,-112.038974,5083.00,140.28,35.46,3.00,806,61,1.21,1.21,0.52,-0.08,0.49,-0.39,58.42,25.20,161.16
3648,15:54:32,33.102177,-112.038828,5090.20,140.52,35.53,2.94,611,32,1.26,1.21,0.63,-0.10,0.44,-0.40,59.78,19.53,158.93
3651,15:54:34,33.102023,-112.038671,5097.40,140.89,35.51,2.88,589,28,1.26,1.30,0.71,-0.11,0.42,-0.40,54.68,12.98,162.38
3654,15:54:36,33.101870,-112.038525,5104.90,140.70,35.47,2.81,536,20,1.21,1.23,0.51,-0.10,0.39,-0.38,59.52,9.45,164.86
3657,15:54:38,33.101716,-112.038369,5112.60,140.92,35.89,2.81,540,21,1.18,1.28,0.54,-0.11,0.39,-0.39,57.02,10.65,168.34
3660,15:54:40,33.101560,-112.038222,5120.40,141.12,35.62,2.81,518,17,1.17,1.29,0.67,-0.10,0.38,-0.38,59.20,15.44,170.26
3663,15:54:42,33.101408,-112.038076,5128.80,140.65,35.30,2.75,498,14,1.13,1.24,0.39,-0.09,0.42,-0.39,58.03,21.94,171.01
3666,15:54:44,33.101254,-112.037919,5136.20,140.99,35.48,2.75,498,14,1.16,1.25,0.64,-0.11,0.45,-0.40,61.29,27.94,167.19
3669,15:54:46,33.101101,-112.037773,5143.30,141.14,35.18,2.69,560,24,1.16,1.24,0.73,-0.11,0.46,-0.39,54.91,29.09,163.79
3672,15:54:48,33.100949,-112.037626,5148.70,140.20,34.39,2.63,882,73,1.15,1.19,0.48,-0.11,0.44,-0.39,56.05,28.85,157.59
3675,15:54:50,33.100800,-112.037470,5155.40,139.64,34.42,2.56,466,10,1.24,1.20,0.61,-0.10,0.39,-0.39,56.34,22.46,155.37
3678,15:54:52,33.100651,-112.037324,5160.60,139.92,34.79,2.50,498,14,1.29,1.31,0.92,-0.08,0.30,-0.37,57.26,15.03,157.88
3681,15:54:54,33.100502,-112.037177,5167.40,140.49,33.89,2.50,508,16,1.24,1.31,0.72,-0.07,0.30,-0.37,58.00,13.48,163.62
3684,15:54:56,33.100358,-112.037041,5174.70,140.38,33.80,2.44,480,12,1.27,1.27,1.02,-0.03,0.27,-0.37,60.78,13.39,168.13
3687,15:54:58,33.100209,-112.036894,5181.80,140.50,35.01,2.38,508,16,1.27,1.28,1.02,-0.05,0.27,-0.34,62.62,14.32,169.08
3690,15:55:0,33.100056,-112.036738,5189.20,140.69,34.96,2.38,586,28,1.32,1.37,1.15,-0.06,0.26,-0.35,67.95,18.58,166.12
3693,15:55:2,33.099907,-112.036601,5197.00,140.92,33.50,2.31,617,33,1.34,1.35,1.23,-0.07,0.28,-0.36,62.21,23.60,166.85
3696,15:55:4,33.099760,-112.036455,5204.40,140.53,34.02,2.31,602,30,1.26,1.23,0.75,-0.09,0.29,-0.36,62.76,27.30,162.82
3699,15:55:6,33.099611,-112.036308,5212.00,139.61,34.27,2.25,602,30,1.28,1.29,0.95,-0.06,0.22,-0.34,63.97,26.08,159.96
3702,15:55:8,33.099465,-112.036162,5219.80,139.30,33.04,2.19,627,34,1.36,1.37,1.16,-0.04,0.23,-0.35,60.80,22.03,161.15
3705,15:55:10,33.099326,-112.036015,5227.00,139.02,33.21,2.19,611,32,1.22,1.26,0.72,0.00,0.21,-0.33,59.77,21.56,162.29
3708,15:55:12,33.099182,-112.035869,5234.00,138.26,34.70,2.13,508,16,1.30,1.29,0.95,-0.02,0.21,-0.34,61.37,16.69,162.42
3711,15:55:14,33.099035,-112.035712,5241.40,138.76,34.15,2.06,477,11,1.30,1.29,0.95,0.08,0.19,-0.32,61.17,11.21,165.10
3714,15:55:16,33.098891,-112.035566,5248.60,138.63,34.13,2.06,475,11,1.23,1.28,0.72,0.02,0.22,-0.34,59.51,14.68,166.33
3717,15:55:18,33.098747,-112.035410,5256.20,138.13,35.09,2.00,487,13,1.22,1.25,0.69,0.10,0.19,-0.32,58.16,11.52,167.35
3720,15:55:20,33.098601,-112.035253,5264.10,138.44,34.75,1.94,627,34,1.07,1.27,0.35,0.04,0.21,-0.33,59.79,13.01,167.97
3723,15:55:22,33.098457,-112.035107,5272.10,138.19,34.03,1.94,793,59,1.09,1.25,0.31,0.05,0.21,-0.33,56.58,15.07,170.21
3726,15:55:24,33.098315,-112.034951,5280.10,137.07,34.56,1.88,905,76,1.05,1.17,0.26,-0.01,0.23,-0.34,59.11,21.67,170.71
3729,15:55:26,33.098173,-112.034794,5287.70,137.66,34.27,1.88,599,30,1.06,1.21,0.29,-0.02,0.23,-0.36,58.68,23.23,168.84
3732,15:55:28,33.098032,-112.034638,5294.60,138.49,33.38,1.81,524,18,1.12,1.21,0.55,-0.03,0.21,-0.35,59.86,28.17,165.59
3735,15:55:30,33.097893,-112.034492,5299.90,138.72,33.05,1.75,624,34,1.17,1.23,0.51,-0.04,0.23,-0.35,55.73,27.10,162.58
3738,15:55:32,33.097753,-112.034345,5306.90,138.02,33.14,1.69,575,26,1.20,1.24,0.70,-0.03,0.23,-0.36,57.78,25.17,160.06
3741,15:55:34,33.097612,-112.034189,5313.90,138.47,33.45,1.69,637,36,1.31,1.30,1.03,0.03,0.21,-0.34,60.97,16.76,160.58
3744,15:55:36,33.097473,-112.034052,5321.40,140.00,32.92,1.63,602,30,1.32,1.29,0.93,0.05,0.21,-0.33,61.05,11.82,164.20
3747,15:55:38,33.097329,-112.033906,5329.60,139.64,33.53,1.56,400,0,1.33,1.32,1.15,0.10,0.21,-0.33,65.21,8.60,165.77
3750,15:55:40,33.097182,-112.033759,5337.60,140.58,33.57,1.56,589,28,1.32,1.30,1.20,0.07,0.23,-0.33,64.86,5.43,168.21
3753,15:55:42,33.097036,-112.033623,5346.30,141.52,33.98,1.50,702,46,1.29,1.27,1.09,0.08,0.21,-0.34,65.97,1.40,171.56
3756,15:55:44,33.096884,-112.033486,5354.60,141.72,34.18,1.44,972,87,1.29,1.30,1.03,0.06,0.22,-0.33,68.56,5.84,173.08
3759,15:55:46,33.096735,-112.033339,5363.30,141.08,34.53,1.37,1095,105,1.24,1.25,1.00,0.02,0.23,-0.33,68.89,12.88,174.80
3762,15:55:48,33.096584,-112.033193,5370.40,140.79,34.75,1.31,972,87,1.13,1.21,0.78,-0.08,0.31,-0.36,68.71,23.18,176.18
3765,15:55:50,33.096433,-112.033046,5378.70,140.68,34.58,1.31,927,80,1.13,1.19,0.70,-0.10,0.35,-0.37,64.17,32.57,173.97
3768,15:55:52,33.096284,-112.032900,5387.00,140.30,34.35,1.25,1500,172,1.17,1.18,0.62,-0.10,0.42,-0.38,60.62,35.49,167.65
3771,15:55:54,33.096132,-112.032744,5395.20,139.89,34.08,1.19,1071,102,1.16,1.16,0.74,-0.10,0.44,-0.39,64.44,32.41,160.41
3774,15:55:56,33.095986,-112.032597,5403.90,139.74,33.89,1.12,702,46,1.23,1.18,0.85,-0.08,0.47,-0.40,65.53,23.05,158.42
3777,15:55:58,33.095842,-112.032451,5412.00,140.88,33.82,1.00,791,59,1.20,1.20,0.68,-0.08,0.45,-0.40,66.11,15.02,162.73
3780,15:56:0,33.095695,-112.032304,5420.60,140.93,34.05,0.94,1478,164,1.20,1.20,0.71,-0.09,0.43,-0.39,62.28,10.62,167.11
3783,15:56:2,33.095549,-112.032158,5429.40,140.11,33.80,0.94,1171,117,1.11,1.20,0.74,-0.08,0.48,-0.40,66.37,11.48,169.79
3786,15:56:4,33.095405,-112.032021,5438.30,140.18,33.32,0.88,874,72,1.16,1.16,0.78,-0.07,0.49,-0.39,68.63,16.42,172.53
3789,15:56:6,33.095263,-112.031875,5446.30,140.73,33.58,0.81,930,80,1.11,1.19,0.56,-0.03,0.57,-0.39,70.48,26.30,172.68
3792,15:56:8,33.095119,-112.031738,5454.80,140.67,33.14,0.75,1432,157,1.07,1.16,0.52,0.00,0.56,-0.39,65.60,33.48,170.13
3795,15:56:10,33.094978,-112.031591,5464.00,140.83,32.72,0.69,710,47,1.18,1.17,0.68,0.09,0.59,-0.40,67.47,36.29,164.61
3798,15:56:12,33.094833,-112.031455,5472.70,141.71,33.19,0.63,806,61,1.18,1.18,0.70,0.07,0.61,-0.38,68.63,29.87,163.07
3801,15:56:14,33.094689,-112.031318,5481.00,141.90,33.76,0.56,1495,166,1.08,1.19,0.90,0.09,0.62,-0.37,69.17,24.56,163.51
3804,15:56:16,33.094545,-112.031171,5489.20,142.28,32.53,0.56,1316,139,1.16,1.17,0.61,0.11,0.63,-0.36,72.50,22.94,163.56
3807,15:56:18,33.094401,-112.031035,5494.10,142.73,32.86,0.50,1038,97,1.14,1.19,0.56,0.16,0.64,-0.32,72.97,21.18,165.54
3810,15:56:20,33.094255,-112.030908,5499.50,143.11,32.77,0.44,954,84,1.13,1.13,0.58,0.16,0.66,-0.33,72.34,22.05,166.36
3813,15:56:22,33.094116,-112.030781,5505.50,142.48,31.50,0.37,1019,94,1.16,1.15,0.73,0.21,0.61,-0.32,73.53,26.07,164.70
3816,15:56:24,33.093981,-112.030654,5513.60,142.22,30.83,0.37,834,66,1.22,1.18,0.83,0.21,0.61,-0.33,67.77,21.39,165.45
3819,15:56:26,33.093847,-112.030527,5521.80,142.73,31.85,0.31,697,45,1.16,1.13,0.54,0.24,0.61,-0.30,75.18,20.96,163.07
3822,15:56:28,33.093708,-112.030400,5530.60,142.44,31.42,0.31,495,14,1.18,1.10,0.50,0.24,0.60,-0.31,69.59,25.46,163.80
3825,15:56:30,33.093576,-112.030273,5538.90,141.71,30.69,0.25,672,41,1.26,1.24,1.23,0.27,0.57,-0.29,65.63,21.22,164.78
3828,15:56:32,33.093442,-112.030156,5547.90,142.57,31.33,0.19,1156,115,1.17,1.21,0.62,0.25,0.61,-0.29,70.67,17.75,162.40
3831,15:56:34,33.093303,-112.030029,5556.90,143.41,31.74,0.12,930,80,1.21,1.17,0.78,0.24,0.61,-0.29,68.54,16.00,164.61
3834,15:56:36,33.093164,-112.029902,5566.00,143.14,31.80,0.12,649,37,1.24,1.22,1.20,0.27,0.58,-0.30,67.91,13.04,166.43
3837,15:56:38,33.093022,-112.029785,5574.50,143.62,32.53,0.06,710,47,1.09,1.16,0.31,0.30,0.57,-0.28,68.20,16.21,169.65
3840,15:56:40,33.092873,-112.029648,5583.70,143.55,34.25,0.06,778,57,1.19,1.28,0.96,0.35,0.48,-0.24,65.36,22.27,172.02
3843,15:56:42,33.092722,-112.029521,5590.40,143.86,33.96,0.00,1245,128,0.93,1.22,0.34,0.34,0.39,-0.24,70.49,24.12,170.33
3846,15:56:44,33.092568,-112.029394,5599.40,143.39,34.91,-0.06,730,50,1.15,1.24,0.61,0.35,0.36,-0.24,68.64,33.29,167.99
3849,15:56:46,33.092412,-112.029257,5608.80,142.72,35.76,-0.12,783,58,1.14,1.18,0.25,0.37,0.35,-0.21,67.73,33.45,162.85
3852,15:56:48,33.092255,-112.029111,5617.90,142.53,35.40,-0.19,1400,152,1.18,1.22,0.58,0.34,0.30,-0.24,69.69,27.34,161.75
3855,15:56:50,33.092102,-112.028974,5626.70,142.42,35.06,-0.25,810,62,1.21,1.28,0.72,0.35,0.37,-0.24,70.84,21.06,162.69
3858,15:56:52,33.091945,-112.028828,5636.10,143.06,35.14,-0.25,798,60,1.13,1.16,0.42,0.36,0.37,-0.24,69.96,19.76,163.23
3861,15:56:54,33.091787,-112.028701,5645.20,144.78,35.34,-0.31,1385,150,1.20,1.23,0.73,0.35,0.34,-0.23,66.65,17.60,165.67
3864,15:56:56,33.091625,-112.028564,5654.90,144.19,35.36,-0.37,1360,146,1.21,1.26,0.94,0.34,0.31,-0.24,70.48,14.07,168.50
3867,15:56:58,33.091467,-112.028427,5664.80,144.35,34.96,-0.44,1184,119,1.13,1.17,0.74,0.31,0.27,-0.24,73.51,20.39,167.68
3870,15:57:0,33.091303,-112.028300,5673.90,145.83,35.67,-0.50,1044,98,1.17,1.21,0.84,0.28,0.21,-0.24,65.13,25.67,169.24
3873,15:57:2,33.091135,-112.028164,5681.00,146.15,35.95,-0.50,997,90,1.16,1.20,0.81,0.22,0.17,-0.25,69.41,26.46,167.38
3876,15:57:4,33.090969,-112.028037,5690.40,145.63,35.42,-0.56,964,85,1.17,1.23,0.88,0.16,0.17,-0.29,68.46,30.62,167.29
3879,15:57:6,33.090805,-112.027900,5699.70,145.06,36.65,-0.63,774,56,1.07,1.11,0.25,0.16,0.16,-0.28,65.25,31.49,164.44
3882,15:57:8,33.090632,-112.027763,5706.70,145.77,37.59,-0.69,688,43,1.16,1.14,0.33,0.14,0.15,-0.26,69.66,27.79,162.87
3885,15:57:10,33.090458,-112.027626,5713.60,146.19,36.72,-0.75,447,7,1.25,1.33,1.22,0.13,0.16,-0.28,72.93,24.47,163.13
3888,15:57:12,33.090290,-112.027490,5721.30,144.97,35.00,-0.81,591,29,1.20,1.14,0.33,0.10,0.22,-0.33,73.13,21.46,166.46
3891,15:57:14,33.090124,-112.027363,5727.70,145.71,37.83,-0.88,577,26,1.29,1.10,0.67,0.06,0.18,-0.33,69.08,23.84,166.57
3894,15:57:16,33.089938,-112.027216,5733.10,147.88,40.56,-0.88,591,29,1.15,1.10,0.40,0.09,0.16,-0.29,70.83,29.55,166.14
3897,15:57:18,33.089743,-112.027070,5740.40,148.20,41.65,-0.94,752,53,1.24,1.30,1.14,0.04,0.19,-0.32,74.16,24.37,164.54
3900,15:57:20,33.089558,-112.026923,5746.30,146.92,38.14,-1.00,506,16,1.09,1.15,0.46,0.02,0.22,-0.33,63.67,29.78,165.78
3903,15:57:22,33.089375,-112.026777,5754.30,146.43,40.92,-1.06,761,54,1.25,1.17,0.97,-0.01,0.23,-0.33,68.36,24.90,164.03
3906,15:57:24,33.089182,-112.026621,5763.40,146.49,41.14,-1.12,702,46,1.25,1.21,0.76,-0.03,0.26,-0.34,72.14,24.44,162.19
3909,15:57:26,33.088989,-112.026474,5772.70,146.63,40.84,-1.12,987,89,1.36,1.24,1.16,-0.02,0.26,-0.36,68.10,19.29,166.54
3912,15:57:28,33.088793,-112.026318,5782.70,148.18,41.61,-1.19,964,85,1.18,1.18,0.57,0.01,0.21,-0.34,66.31,20.56,168.75
3915,15:57:30,33.088596,-112.026171,5792.70,148.51,41.64,-1.25,987,89,1.27,1.28,1.15,-0.06,0.32,-0.37,71.08,28.63,166.95
3918,15:57:32,33.088398,-112.026025,5802.70,148.37,41.10,-1.25,761,54,1.15,1.20,0.40,-0.06,0.31,-0.36,68.89,30.01,167.10
3921,15:57:34,33.088198,-112.025878,5812.50,148.55,42.11,-1.31,688,43,1.21,1.13,0.48,-0.09,0.31,-0.38,62.47,29.04,165.28
3924,15:57:36,33.087993,-112.025722,5822.50,147.64,43.17,-1.37,672,41,1.20,1.22,0.88,-0.09,0.34,-0.39,68.27,28.90,159.58
3927,15:57:38,33.087792,-112.025556,5832.20,145.78,41.88,-1.37,770,56,1.16,1.15,0.43,-0.05,0.32,-0.37,64.79,20.19,160.06
3930,15:57:40,33.087602,-112.025400,5842.20,145.61,40.91,-1.44,641,36,1.26,1.25,1.02,-0.03,0.32,-0.38,70.58,9.21,162.02
3933,15:57:42,33.087412,-112.025244,5851.60,147.19,40.87,-1.44,774,56,1.15,1.22,0.70,-0.06,0.33,-0.38,68.63,11.60,167.97
3936,15:57:44,33.087219,-112.025097,5860.80,147.55,41.08,-1.50,752,53,1.14,1.27,0.88,-0.08,0.35,-0.38,67.42,18.03,170.62
3939,15:57:46,33.087028,-112.024951,5870.50,147.67,39.96,-1.56,752,53,1.18,1.21,0.70,-0.06,0.46,-0.40,70.43,25.69,169.24
3942,15:57:48,33.086840,-112.024804,5879.20,148.13,40.31,-1.56,787,58,1.20,1.24,1.05,-0.07,0.46,-0.39,67.12,28.52,168.74
3945,15:57:50,33.086647,-112.024658,5887.90,148.73,40.88,-1.63,581,27,1.20,1.19,0.76,-0.06,0.50,-0.39,65.76,33.94,164.61
3948,15:57:52,33.086452,-112.024521,5896.00,148.61,40.27,-1.69,605,31,1.30,1.26,0.94,-0.06,0.47,-0.41,64.65,31.79,160.96
3951,15:57:54,33.086262,-112.024375,5904.40,149.40,39.43,-1.75,694,44,1.35,1.18,0.63,-0.06,0.50,-0.39,65.74,25.93,159.05
3954,15:57:56,33.086071,-112.024238,5913.40,148.99,39.95,-1.81,638,36,1.25,1.24,0.72,-0.08,0.47,-0.39,63.39,19.23,159.77
3957,15:57:58,33.085883,-112.024101,5922.00,148.64,39.17,-1.81,830,65,1.18,1.23,0.50,-0.08,0.47,-0.40,66.12,17.68,158.78
3960,15:58:0,33.085703,-112.023964,5930.60,148.45,37.94,-1.88,791,59,1.17,1.27,0.64,-0.08,0.43,-0.39,60.30,14.66,164.15
3963,15:58:2,33.085520,-112.023828,5939.20,148.33,38.55,-1.88,692,44,1.12,1.23,0.37,-0.09,0.41,-0.40,63.38,15.83,166.64
3966,15:58:4,33.085336,-112.023701,5947.60,148.09,38.45,-1.94,633,35,1.20,1.27,0.75,-0.09,0.48,-0.40,64.00,19.92,166.75
3969,15:58:6,33.085158,-112.023564,5955.60,148.03,37.92,-2.00,646,37,1.08,1.19,0.25,-0.06,0.50,-0.40,61.61,23.73,167.87
3972,15:58:8,33.084978,-112.023427,5963.90,148.25,37.67,-2.00,1140,112,1.07,1.15,0.18,-0.06,0.52,-0.40,62.57,26.76,167.10
3975,15:58:10,33.084799,-112.023291,5972.10,147.08,38.17,-2.00,785,58,1.19,1.18,0.58,-0.07,0.48,-0.39,56.27,26.04,167.73
3978,15:58:12,33.084624,-112.023144,5980.40,145.84,38.21,-2.06,735,51,1.13,1.11,0.31,-0.04,0.54,-0.39,61.99,27.68,162.53
3981,15:58:14,33.084448,-112.023007,5988.40,145.80,37.92,-2.13,1171,117,1.33,1.18,0.70,-0.07,0.48,-0.41,60.87,24.29,160.80
3984,15:58:16,33.084274,-112.022861,5994.90,145.19,38.20,-2.13,643,37,1.23,1.11,0.50,-0.09,0.48,-0.39,65.41,18.74,160.27
3987,15:58:18,33.084099,-112.022705,6000.90,143.93,38.52,-2.19,671,41,1.29,1.13,1.06,-0.09,0.45,-0.39,64.52,16.58,162.79
3990,15:58:20,33.083925,-112.022558,6009.00,144.32,38.45,-2.25,514,17,1.24,1.21,0.94,-0.08,0.46,-0.40,68.00,14.07,164.12
3993,15:58:22,33.083750,-112.022412,6017.00,145.43,38.50,-2.25,456,8,1.30,1.21,1.08,-0.08,0.44,-0.38,66.46,15.43,165.18
3996,15:58:24,33.083571,-112.022265,6023.50,144.79,38.82,-2.25,549,22,1.23,1.17,1.00,-0.11,0.44,-0.38,68.43,16.70,164.73
3999,15:58:26,33.083395,-112.022109,6031.50,144.15,38.33,-2.31,927,80,1.29,1.19,1.21,-0.08,0.47,-0.40,68.67,15.89,164.97
4002,15:58:28,33.083222,-112.021962,6039.80,144.34,38.07,-2.38,454,8,1.24,1.20,1.08,-0.07,0.49,-0.39,68.71,14.03,164.88
4005,15:58:30,33.083049,-112.021816,6048.40,145.01,38.47,-2.44,702,46,1.28,1.18,1.14,-0.08,0.50,-0.40,67.80,15.15,166.63
4008,15:58:32,33.082873,-112.021669,6056.50,144.50,38.32,-2.44,1274,133,1.19,1.19,1.08,-0.08,0.51,-0.40,69.77,17.78,166.15
4011,15:58:34,33.082702,-112.021523,6065.10,144.64,37.58,-2.50,1035,96,1.24,1.17,1.02,-0.07,0.50,-0.39,68.69,18.67,166.38
4014,15:58:36,33.082531,-112.021376,6074.00,144.82,37.82,-2.56,868,71,1.28,1.22,1.06,-0.07,0.52,-0.38,70.03,19.33,163.90
4017,15:58:38,33.082360,-112.021220,6081.10,144.05,37.77,-2.63,813,62,1.25,1.15,0.95,-0.07,0.52,-0.41,68.98,21.54,163.69
4020,15:58:40,33.082189,-112.021074,6088.00,143.42,37.48,-2.63,791,59,1.26,1.14,0.97,-0.05,0.56,-0.40,68.09,19.81,164.70
4023,15:58:42,33.082023,-112.020917,6095.90,143.14,37.62,-2.69,643,37,1.19,1.15,0.82,-0.08,0.51,-0.38,68.98,24.00,163.55
4026,15:58:44,33.081855,-112.020771,6103.70,143.41,36.86,-2.75,477,11,1.25,1.15,1.00,-0.08,0.51,-0.38,66.63,28.21,163.04
4029,15:58:46,33.081691,-112.020625,6110.00,142.77,36.40,-2.81,424,3,1.21,1.13,0.65,-0.08,0.50,-0.40,64.84,30.43,161.74
4032,15:58:48,33.081533,-112.020468,6117.00,142.40,36.18,-2.81,410,1,1.23,1.11,0.47,-0.10,0.47,-0.40,60.88,31.82,159.36
4035,15:58:50,33.081372,-112.020322,6122.00,142.35,35.95,-2.88,445,6,1.14,1.11,0.29,-0.11,0.44,-0.38,56.04,31.83,158.11
4038,15:58:52,33.081215,-112.020175,6128.60,142.88,35.24,-2.94,887,74,1.21,1.10,-0.02,-0.12,0.35,-0.37,46.10,33.71,158.98
4041,15:58:54,33.081057,-112.020039,6134.90,143.60,34.85,-3.00,714,47,1.25,1.14,0.23,-0.11,0.29,-0.36,42.25,31.32,158.19
4044,15:58:56,33.080895,-112.019902,6140.70,145.43,34.80,-3.00,744,52,1.28,1.17,0.29,-0.09,0.23,-0.34,42.35,32.48,154.41
4047,15:58:58,33.080732,-112.019775,6144.80,144.79,36.03,-3.00,508,16,1.35,1.15,0.57,0.03,0.15,-0.30,42.80,32.72,149.24
4050,15:59:0,33.080566,-112.019628,6150.00,142.00,37.92,-3.00,555,23,1.32,1.19,0.66,0.26,0.21,-0.26,48.07,30.69,145.99
4053,15:59:2,33.080397,-112.019472,6154.40,142.76,38.61,-3.06,1107,107,1.38,1.15,0.43,0.31,0.30,-0.26,41.96,26.66,149.25
4056,15:59:4,33.080224,-112.019326,6159.10,144.55,39.14,-3.06,679,42,1.31,1.19,0.66,0.31,0.48,-0.30,47.86,25.51,149.02
